Sex1,Date,YEAR,side,Location,ID,QRATE,Date1,Date2,Month,Month1
UNK,1989-08-09,1989,Right,Gully,91,3,1989-08-09,1989-08-09,8,Aug
UNK,1989-08-10,1989,Right,Gully,43,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,37,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,37,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,37,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,37,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Right,Gully,94,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,69,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,97,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,97,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,97,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,97,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,97,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,97,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,97,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Left,Gully,98,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Right,Gully,100,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Right,Gully,100,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Right,Gully,100,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,101,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,101,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,101,3,1989-08-10,1989-08-10,8,Aug
Male,1989-08-10,1989,Left,Gully,102,3,1989-08-10,1989-08-10,8,Aug
Female,1989-08-10,1989,Left,Gully,54,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,101,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,104,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,105,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Left,Gully,106,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Left,Gully,106,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,105,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,104,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,104,4,1989-08-10,1989-08-10,8,Aug
Male,1989-08-10,1989,Right,Gully,45,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,104,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,111,3,1989-08-10,1989-08-10,8,Aug
Male,1989-08-10,1989,Right,Gully,45,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Right,Gully,106,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,104,3,1989-08-10,1989-08-10,8,Aug
Male,1989-08-10,1989,Left,Gully,45,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,104,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,28,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,28,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Left,Gully,106,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,115,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,116,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,28,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Left,Gully,106,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Left,Gully,106,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Left,Gully,116,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,2,4,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,2,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,28,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,118,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Right,Gully,17,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,119,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,119,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Left,Gully,17,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,119,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,120,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Left,Gully,17,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,119,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,119,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Right,Gully,15,4,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,119,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Right,Gully,28,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Right,Gully,1,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Right,Gully,1,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,120,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Right,Gully,28,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,119,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Right,Gully,1,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Right,Gully,1,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,115,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-10,1989,Right,Gully,2,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Right,Gully,17,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Right,Gully,15,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,18,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Right,Gully,1,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Right,Gully,1,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,1,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,120,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,1,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,120,4,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,120,3,1989-08-10,1989-08-10,8,Aug
Male,1989-08-10,1989,Left,Gully,124,3,1989-08-10,1989-08-10,8,Aug
FJ,1989-08-10,1989,Left,Gully,17,3,1989-08-10,1989-08-10,8,Aug
Male,1989-08-10,1989,Left,Gully,124,3,1989-08-10,1989-08-10,8,Aug
MM,1989-08-10,1989,Left,Gully,28,3,1989-08-10,1989-08-10,8,Aug
Male,1989-08-10,1989,Left,Gully,45,3,1989-08-10,1989-08-10,8,Aug
UNK,1989-08-11,1989,Left,Gully,127,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,131,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,127,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,127,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Right,Gully,127,4,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Right,Gully,132,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Right,Gully,127,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,131,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,134,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Right,Gully,94,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Right,Gully,94,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,134,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,131,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,134,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,131,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Right,Gully,52,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Right,Gully,127,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,127,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,127,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,129,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Right,Gully,138,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Right,Gully,132,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Right,Gully,132,3,1989-08-11,1989-08-11,8,Aug
Male,1989-08-11,1989,Left,Gully,124,3,1989-08-11,1989-08-11,8,Aug
Male,1989-08-11,1989,Left,Gully,124,4,1989-08-11,1989-08-11,8,Aug
Male,1989-08-11,1989,Left,Gully,124,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Left,Gully,37,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Left,Gully,37,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Left,Gully,37,3,1989-08-11,1989-08-11,8,Aug
Male,1989-08-11,1989,Left,Gully,124,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Left,Gully,37,3,1989-08-11,1989-08-11,8,Aug
Male,1989-08-11,1989,Left,Gully,124,3,1989-08-11,1989-08-11,8,Aug
Male,1989-08-11,1989,Left,Gully,124,3,1989-08-11,1989-08-11,8,Aug
Male,1989-08-11,1989,Left,Gully,124,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,25,3,1989-08-11,1989-08-11,8,Aug
Male,1989-08-11,1989,Left,Gully,124,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,25,3,1989-08-11,1989-08-11,8,Aug
Male,1989-08-11,1989,Left,Gully,124,3,1989-08-11,1989-08-11,8,Aug
Male,1989-08-11,1989,Left,Gully,124,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Right,Gully,61,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Right,Gully,61,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Right,Gully,61,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Right,Gully,63,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Right,Gully,61,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Right,Gully,61,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,62,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,61,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,62,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,25,4,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Right,Gully,141,4,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Right,Gully,89,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Right,Gully,1,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Right,Gully,37,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Right,Gully,37,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Right,Gully,37,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,89,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Right,Gully,37,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Right,Gully,37,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Right,Gully,1,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,25,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Left,Gully,1,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Left,Gully,1,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,144,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,146,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Right,Gully,1,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Right,Gully,145,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,97,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,98,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,98,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,78,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,83,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,98,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,98,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,98,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,83,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,98,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,83,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,98,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,149,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,98,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-11,1989,Left,Gully,97,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,98,3,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,98,4,1989-08-11,1989-08-11,8,Aug
FJ,1989-08-11,1989,Left,Gully,98,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Left,Gully,1,3,1989-08-11,1989-08-11,8,Aug
MM,1989-08-11,1989,Left,Gully,1,3,1989-08-11,1989-08-11,8,Aug
UNK,1989-08-12,1989,Left,Gully,150,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Right,Gully,151,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Right,Gully,151,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Right,Gully,152,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,135,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,146,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,159,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,159,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Right,Gully,87,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,156,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,156,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,151,4,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,151,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,159,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,159,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,159,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,159,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,151,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,159,3,1989-08-12,1989-08-12,8,Aug
Female,1989-08-12,1989,Left,Gully,162,3,1989-08-12,1989-08-12,8,Aug
Female,1989-08-12,1989,Left,Gully,162,3,1989-08-12,1989-08-12,8,Aug
Female,1989-08-12,1989,Left,Gully,162,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,156,4,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Right,Gully,159,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Right,Gully,159,3,1989-08-12,1989-08-12,8,Aug
Female,1989-08-12,1989,Right,Gully,162,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,156,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,156,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,156,4,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,156,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,168,4,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Right,Gully,174,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,156,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,156,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,151,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,174,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,49,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Right,Gully,137,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,174,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,49,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,49,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,49,4,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,176,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,5,3,1989-08-12,1989-08-12,8,Aug
MM,1989-08-12,1989,Right,Gully,74,3,1989-08-12,1989-08-12,8,Aug
MM,1989-08-12,1989,Right,Gully,74,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Right,Gully,178,3,1989-08-12,1989-08-12,8,Aug
MM,1989-08-12,1989,Right,Gully,74,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,152,4,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,152,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Right,Gully,152,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Right,Gully,152,4,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Right,Gully,152,3,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,152,4,1989-08-12,1989-08-12,8,Aug
FJ,1989-08-12,1989,Left,Gully,152,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Right,Gully,5,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,5,3,1989-08-12,1989-08-12,8,Aug
MM,1989-08-12,1989,Left,Gully,37,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,183,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,183,3,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-12,1989,Left,Gully,183,4,1989-08-12,1989-08-12,8,Aug
UNK,1989-08-13,1989,Left,Gully,183,4,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Left,Gully,98,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Right,Gully,47,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Left,Gully,47,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Left,Gully,98,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,9912,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,9912,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,83,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,83,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,83,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,9912,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,9912,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,9912,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,9912,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,9912,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Right,Gully,186,4,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,184,4,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Right,Gully,186,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Right,Gully,186,4,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Right,Gully,186,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Left,Gully,106,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Left,Gully,106,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Left,Gully,1,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Left,Gully,1,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Left,Gully,1,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Left,Gully,1,3,1989-08-13,1989-08-13,8,Aug
Male,1989-08-13,1989,Left,Gully,76,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Right,Gully,106,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Left,Gully,189,4,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Right,Gully,1,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Right,Gully,106,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Left,Gully,61,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Left,Gully,189,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Left,Gully,61,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Left,Gully,189,3,1989-08-13,1989-08-13,8,Aug
Male,1989-08-13,1989,Left,Gully,76,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Left,Gully,189,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Left,Gully,61,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Left,Gully,78,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Left,Gully,78,3,1989-08-13,1989-08-13,8,Aug
Male,1989-08-13,1989,Right,Gully,76,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,46,4,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,46,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,46,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Left,Gully,1,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,63,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,63,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,63,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,63,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,63,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,63,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Right,Gully,1,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Right,Gully,1,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Right,Gully,1,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Right,Gully,1,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Right,Gully,106,4,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Right,Gully,106,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Right,Gully,61,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,63,3,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Right,Gully,61,4,1989-08-13,1989-08-13,8,Aug
FJ,1989-08-13,1989,Right,Gully,61,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,50,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,50,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,195,4,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,50,3,1989-08-13,1989-08-13,8,Aug
Male,1989-08-13,1989,Right,Gully,76,3,1989-08-13,1989-08-13,8,Aug
Male,1989-08-13,1989,Right,Gully,76,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Left,Gully,197,3,1989-08-13,1989-08-13,8,Aug
MM,1989-08-13,1989,Left,Gully,1,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Left,Gully,39,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Left,Gully,39,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,83,4,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,83,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,83,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,141,3,1989-08-13,1989-08-13,8,Aug
UNK,1989-08-13,1989,Right,Gully,141,3,1989-08-13,1989-08-13,8,Aug
